acc,clade,organism,raw_len,has_cds,codon_start,recovered,cds_len,naive_mod3,naive_stops,cds_mod3,cds_stops,naive_ok,cds_ok
OP169204,Diatoms,"Ulnaria acus strain ACH112 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; chlor",1444,True,1,False,1434,1,2,0,0,False,True
OP169203,Diatoms,"Fragilaria radians strain ACH111 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds;",1444,True,1,False,1434,1,2,0,0,False,True
OP169202,Diatoms,"Fragilaria radians strain MM246 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ",1444,True,1,False,1434,1,2,0,0,False,True
OP169201,Diatoms,"Fragilaria radians strain MM245 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partial cds; ",1434,True,3,False,1425,0,46,0,0,False,True
LC819392,Dinoflagellates,"Kapelodiniaceae sp. 1-KT-2024 UrKp565 chloroplast rbcL, rbcS genes for ribulose-1,5-bisphosphate carboxylase/oxygenase l",1461,True,1,False,1380,0,4,0,0,False,True
OP237583,Eudicots,"Suaeda paradoxa isolate p5-1 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; ch",1428,True,1,False,1428,0,0,0,0,True,True
OP237582,Eudicots,"Suaeda linifolia isolate p4-1 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; c",1428,True,1,False,1428,0,0,0,0,True,True
OP237581,Eudicots,"Kalidium foliatum isolate p3-1 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, complete cds; ",1428,True,1,False,1428,0,0,0,0,True,True
OR820761,Eudicots,"Ficus benjamina voucher ABANERJEE79952a ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, parti",1415,True,1,False,1413,2,0,0,0,False,True
OR820760,Eudicots,"Ficus benjamina voucher ABANERJEE79952 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, partia",1404,True,1,False,1404,0,0,0,0,True,True
OR820758,Eudicots,"Exbucklandia populnea voucher ABANERJEE74954 ribulose-1,5-bisphosphate carboxylase/oxygenase large subunit (rbcL) gene, ",1407,True,1,False,1407,0,0,0,0,True,True
PX744324,Eudicots,"UNVERIFIED: Angelica czernaevia voucher CPG74437 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744323,Eudicots,"UNVERIFIED: Stilbanthus scandens voucher CPG43833 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744322,Eudicots,"UNVERIFIED: Allmania nodiflora voucher CPG43832 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744321,Eudicots,"UNVERIFIED: Searsia paniculata voucher CPG43831 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744320,Eudicots,"UNVERIFIED: Latouchea fokienensis voucher CPG43827 rbcL gene, partial sequence; chloroplast",1464,False,0,True,1464,0,0,0,0,True,True
PX744319,Eudicots,"UNVERIFIED: Heteroplexis microcephala voucher CPG43826 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744318,Eudicots,"UNVERIFIED: Dicercoclados triplinervis voucher CPG43825 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744317,Eudicots,"UNVERIFIED: Dolichopetalum kwangsiense voucher CPG43822 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744316,Eudicots,"UNVERIFIED: Paralamium griffithii voucher CPG43820 rbcL gene, partial sequence; chloroplast",1473,False,0,True,1473,0,0,0,0,True,True
PX744315,Eudicots,"UNVERIFIED: Platostoma hispidum voucher CPG43818 rbcL gene, partial sequence; chloroplast",1455,False,0,True,1455,0,0,0,0,True,True
PX744314,Eudicots,"UNVERIFIED: Vincetoxicum auritum voucher CPG43823 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744313,Eudicots,"UNVERIFIED: Urariopsis brevissima voucher CPG43821 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744311,Eudicots,"UNVERIFIED: Baolia bracteata voucher CPG41494 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744310,Eudicots,"UNVERIFIED: Kungia aliciae voucher CPG41473 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744309,Eudicots,"UNVERIFIED: Lonicera oblata voucher CPG63213 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744308,Eudicots,"UNVERIFIED: Lonicera kawakamii voucher CPG10265 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744307,Eudicots,"UNVERIFIED: Dipsacus chinensis voucher CPG01147 rbcL gene, partial sequence; chloroplast",1449,False,0,True,1449,0,0,0,0,True,True
PX744306,Eudicots,"UNVERIFIED: Seselopsis tianschanica voucher CPG73162 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744305,Eudicots,"UNVERIFIED: Hyalolaena bupleuroides voucher CPG73145 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744304,Eudicots,"UNVERIFIED: Sanicula serrata voucher CPG61839 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744303,Eudicots,"UNVERIFIED: Cyclorhiza peucedanifolia voucher CPG24051 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744302,Eudicots,"UNVERIFIED: Tongoloa dunnii voucher CPG23286 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744301,Eudicots,"UNVERIFIED: Peucedanum henryi voucher CPG23217 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744300,Eudicots,"UNVERIFIED: Hymenidium decurrens voucher CPG15944 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744299,Eudicots,"UNVERIFIED: Acronema commutatum voucher CPG15922 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744298,Eudicots,"UNVERIFIED: Angelica morrisonicola voucher CPG10203 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744297,Eudicots,"UNVERIFIED: Aralia yunnanensis voucher CPG14724 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744296,Eudicots,"UNVERIFIED: Pittosporum heterophyllum voucher CPG14429 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744295,Eudicots,"UNVERIFIED: Pittosporum truncatum voucher CPG04628 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744294,Eudicots,"UNVERIFIED: Pittosporum elevaticostatum voucher CPG04434 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744293,Eudicots,"UNVERIFIED: Rhinactinidia limoniifolia voucher CPG73042 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744292,Eudicots,"UNVERIFIED: Richteria pyrethroides voucher CPG72200 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744291,Eudicots,"UNVERIFIED: Epilasia acrolasia voucher CPG72093 rbcL gene, partial sequence; chloroplast",1449,False,0,True,1449,0,0,0,0,True,True
PX744290,Eudicots,"UNVERIFIED: Saussurea veitchiana voucher CPG65756 rbcL gene, partial sequence; chloroplast",1452,False,0,False,0,0,1,-1,-1,False,False
PX744289,Eudicots,"UNVERIFIED: Saussurea tunglingensis voucher CPG65457 rbcL gene, partial sequence; chloroplast",1452,False,0,False,0,0,1,-1,-1,False,False
PX744288,Eudicots,"UNVERIFIED: Cirsium viridifolium voucher CPG65455 rbcL gene, partial sequence; chloroplast",1431,False,0,False,0,0,6,-1,-1,False,False
PX744287,Eudicots,"UNVERIFIED: Echinops pseudosetifer voucher CPG65394 rbcL gene, partial sequence; chloroplast",1449,False,0,True,1449,0,0,0,0,True,True
PX744286,Eudicots,"UNVERIFIED: Saussurea macrota voucher CPG65332 rbcL gene, partial sequence; chloroplast",1452,False,0,False,0,0,1,-1,-1,False,False
PX744285,Eudicots,"UNVERIFIED: Saussurea taipaiensis voucher CPG65294 rbcL gene, partial sequence; chloroplast",1452,False,0,False,0,0,1,-1,-1,False,False
PX744284,Eudicots,"UNVERIFIED: Saussurea sobarocephala voucher CPG65246 rbcL gene, partial sequence; chloroplast",1452,False,0,False,0,0,1,-1,-1,False,False
PX744283,Eudicots,"UNVERIFIED: Saussurea licentiana voucher CPG65236 rbcL gene, partial sequence; chloroplast",1452,False,0,False,0,0,1,-1,-1,False,False
PX744282,Eudicots,"UNVERIFIED: Saussurea pectinata voucher CPG65151 rbcL gene, partial sequence; chloroplast",1452,False,0,False,0,0,1,-1,-1,False,False
PX744281,Eudicots,"UNVERIFIED: Chrysanthemum potentilloides voucher CPG65062 rbcL gene, partial sequence; chloroplast",1425,False,0,True,1425,0,0,0,0,True,True
PX744280,Eudicots,"UNVERIFIED: Senecio liangshanensis voucher CPG64408 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744279,Eudicots,"UNVERIFIED: Anaphalis delavayi voucher CPG64340 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744278,Eudicots,"UNVERIFIED: Ligularia stenoglossa voucher CPG64307 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744277,Eudicots,"UNVERIFIED: Senecio nodiflorus voucher CPG64043 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744276,Eudicots,"UNVERIFIED: Ligularia myriocephala voucher CPG63947 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744275,Eudicots,"UNVERIFIED: Senecio lingianus voucher CPG63945 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744274,Eudicots,"UNVERIFIED: Cremanthodium rhodocephalum voucher CPG63911 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744273,Eudicots,"UNVERIFIED: Saussurea sylvatica voucher CPG63671 rbcL gene, partial sequence; chloroplast",1452,False,0,False,0,0,1,-1,-1,False,False
PX744272,Eudicots,"UNVERIFIED: Anaphalis hancockii voucher CPG63637 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744271,Eudicots,"UNVERIFIED: Ligularia xanthotricha voucher CPG63578 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744270,Eudicots,"UNVERIFIED: Cirsium leo voucher CPG63524 rbcL gene, partial sequence; chloroplast",1446,False,0,False,0,0,4,-1,-1,False,False
PX744269,Eudicots,"UNVERIFIED: Cirsium handelii voucher CPG61890 rbcL gene, partial sequence; chloroplast",1449,False,0,False,0,0,6,-1,-1,False,False
PX744268,Eudicots,"UNVERIFIED: Synotis austroyunnanensis voucher CPG61211 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744267,Eudicots,"UNVERIFIED: Leontopodium smithianum voucher CPG25717 rbcL gene, partial sequence; chloroplast",1458,False,0,True,1458,0,0,0,0,True,True
PX744266,Eudicots,"UNVERIFIED: Saussurea iodostegia voucher CPG25708 rbcL gene, partial sequence; chloroplast",1452,False,0,False,0,0,1,-1,-1,False,False
PX744265,Eudicots,"UNVERIFIED: Saussurea chinensis voucher CPG25698 rbcL gene, partial sequence; chloroplast",1452,False,0,False,0,0,1,-1,-1,False,False
PX744264,Eudicots,"UNVERIFIED: Taraxacum platypecidum voucher CPG25612 rbcL gene, partial sequence; chloroplast",1446,False,0,True,1446,0,0,0,0,True,True
PX744263,Eudicots,"UNVERIFIED: Poljakovia kaschgarica voucher CPG23967 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744262,Eudicots,"UNVERIFIED: Aster sphaerotus voucher CPG18700 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744261,Eudicots,"UNVERIFIED: Aster dolichophyllus voucher CPG18689 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744260,Eudicots,"UNVERIFIED: Artemisia anomala voucher CPG18460 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744259,Eudicots,"UNVERIFIED: Erigeron patentisquamus voucher CPG14796 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744258,Eudicots,"UNVERIFIED: Anaphalis flavescens voucher CPG14063 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744257,Eudicots,"UNVERIFIED: Strobocalyx esculenta voucher CPG11246 rbcL gene, partial sequence; chloroplast",1449,False,0,True,1449,0,0,0,0,True,True
PX744256,Eudicots,"UNVERIFIED: Artemisia morrisonensis voucher CPG10271 rbcL gene, partial sequence; chloroplast",1425,False,0,True,1425,0,0,0,0,True,True
PX744255,Eudicots,"UNVERIFIED: Artemisia oligocarpa voucher CPG10256 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744254,Eudicots,"UNVERIFIED: Senecio morrisonensis voucher CPG10202 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744253,Eudicots,"UNVERIFIED: Aster taiwanensis voucher CPG09980 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744252,Eudicots,"UNVERIFIED: Artemisia kawakamii voucher CPG09916 rbcL gene, partial sequence; chloroplast",1425,False,0,True,1425,0,0,0,0,True,True
PX744251,Eudicots,"UNVERIFIED: Myriactis humilis voucher CPG09888 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744250,Eudicots,"UNVERIFIED: Erigeron morrisonensis voucher CPG09839 rbcL gene, partial sequence; chloroplast",1479,False,0,True,1479,0,0,0,0,True,True
PX744249,Eudicots,"UNVERIFIED: Pentaphragma spicatum voucher CPG42703 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744248,Eudicots,"UNVERIFIED: Adenophora wulingshanica voucher CPG65453 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744247,Eudicots,"UNVERIFIED: Asyneuma chinense voucher CPG10469 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744246,Eudicots,"UNVERIFIED: Adenophora petiolata voucher CPG08276 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744245,Eudicots,"UNVERIFIED: Ilex nuculicava voucher CPG42508 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744244,Eudicots,"UNVERIFIED: Ilex tamii voucher CPG42301 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744243,Eudicots,"UNVERIFIED: Ilex oligodonta voucher CPG00075 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744242,Eudicots,"UNVERIFIED: Leptorhabdos parviflora voucher CPG73142 rbcL gene, partial sequence; chloroplast",1449,False,0,True,1449,0,0,0,0,True,True
PX744241,Eudicots,"UNVERIFIED: Pedicularis stadlmanniana voucher CPG64278 rbcL gene, partial sequence; chloroplast",1449,False,0,False,0,0,1,-1,-1,False,False
PX744240,Eudicots,"UNVERIFIED: Pedicularis ikomai voucher CPG10284 rbcL gene, partial sequence; chloroplast",1455,False,0,True,1455,0,0,0,0,True,True
PX744239,Eudicots,"UNVERIFIED: Euphrasia transmorrisonensis voucher CPG10192 rbcL gene, partial sequence; chloroplast",1452,False,0,True,1452,0,0,0,0,True,True
PX744238,Eudicots,"UNVERIFIED: Gomphostemma microdon voucher CPG66140 rbcL gene, partial sequence; chloroplast",1461,False,0,False,0,0,4,-1,-1,False,False
PX744237,Eudicots,"UNVERIFIED: Nepeta prattii voucher CPG65446 rbcL gene, partial sequence; chloroplast",1455,False,0,True,1455,0,0,0,0,True,True
PX744236,Eudicots,"UNVERIFIED: Scutellaria macrodonta voucher CPG63464 rbcL gene, partial sequence; chloroplast",1455,False,0,False,0,0,1,-1,-1,False,False
PX744235,Eudicots,"UNVERIFIED: Scutellaria hainanensis voucher CPG42773 rbcL gene, partial sequence; chloroplast",1461,False,0,True,1461,0,0,0,0,True,True
PX744234,Eudicots,"UNVERIFIED: Coleus carnosifolius voucher CPG42398 rbcL gene, partial sequence; chloroplast",1455,False,0,True,1455,0,0,0,0,True,True
PX744233,Eudicots,"UNVERIFIED: Leucas chinensis voucher CPG42378 rbcL gene, partial sequence; chloroplast",1467,False,0,True,1467,0,0,0,0,True,True
PX744232,Eudicots,"UNVERIFIED: Gomphostemma arbusculum voucher CPG26313 rbcL gene, partial sequence; chloroplast",1467,False,0,True,1467,0,0,0,0,True,True
PX744231,Eudicots,"UNVERIFIED: Orthosiphon wulfenioides voucher CPG23205 rbcL gene, partial sequence; chloroplast",1449,False,0,True,1449,0,0,0,0,True,True
PX744230,Eudicots,"UNVERIFIED: Teucrium alborubrum voucher CPG23170 rbcL gene, partial sequence; chloroplast",1461,False,0,True,1461,0,0,0,0,True,True
PX744229,Eudicots,"UNVERIFIED: Premna octonervia voucher CPG21984 rbcL gene, partial sequence; chloroplast",1458,False,0,True,1458,0,0,0,0,True,True
PX744228,Eudicots,"UNVERIFIED: Clerodendrum hainanense voucher CPG18426 rbcL gene, partial sequence; chloroplast",1461,False,0,True,1461,0,0,0,0,True,True
PX744227,Eudicots,"UNVERIFIED: Salvia bifidocalyx voucher CPG14727 rbcL gene, partial sequence; chloroplast",1455,False,0,True,1455,0,0,0,0,True,True
PX744226,Eudicots,"UNVERIFIED: Scutellaria forrestii voucher CPG14548 rbcL gene, partial sequence; chloroplast",1461,False,0,True,1461,0,0,0,0,True,True
PX744225,Eudicots,"UNVERIFIED: Isodon rosthornii voucher CPG14547 rbcL gene, partial sequence; chloroplast",1449,False,0,True,1449,0,0,0,0,True,True
PX744224,Eudicots,"UNVERIFIED: Phlomoides tibetica voucher CPG13524 rbcL gene, partial sequence; chloroplast",1467,False,0,True,1467,0,0,0,0,True,True
PX744223,Eudicots,"UNVERIFIED: Scutellaria chungtienensis voucher CPG10502 rbcL gene, partial sequence; chloroplast",1458,False,0,True,1458,0,0,0,0,True,True
PX744222,Eudicots,"UNVERIFIED: Phlomoides szechuanensis voucher CPG06032 rbcL gene, partial sequence; chloroplast",1467,False,0,True,1467,0,0,0,0,True,True
PX744221,Eudicots,"UNVERIFIED: Callicarpa anisophylla voucher CPG01171 rbcL gene, partial sequence; chloroplast",1443,False,0,True,1443,0,0,0,0,True,True
PX744220,Eudicots,"UNVERIFIED: Mackaya neesiana voucher CPG44269 rbcL gene, partial sequence; chloroplast",1440,False,0,False,0,0,3,-1,-1,False,False
PX744219,Eudicots,"UNVERIFIED: Justicia championii voucher CPG42547 rbcL gene, partial sequence; chloroplast",1449,False,0,True,1449,0,0,0,0,True,True
PX744218,Eudicots,"UNVERIFIED: Staurogyne stenophylla voucher CPG42525 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744217,Eudicots,"UNVERIFIED: Cosmianthemum viriduliflorum voucher CPG42448 rbcL gene, partial sequence; chloroplast",1452,False,0,True,1452,0,0,0,0,True,True
PX744216,Eudicots,"UNVERIFIED: Staurogyne sinica voucher CPG42331 rbcL gene, partial sequence; chloroplast",1428,False,0,True,1428,0,0,0,0,True,True
PX744215,Eudicots,"UNVERIFIED: Vandellia megaphylla voucher CPG42313 rbcL gene, partial sequence; chloroplast",1455,False,0,True,1455,0,0,0,0,True,True
PX744214,Eudicots,"UNVERIFIED: Lindernia scutellariiformis voucher CPG22052 rbcL gene, partial sequence; chloroplast",1464,False,0,True,1464,0,0,0,0,True,True
PX744213,Eudicots,"UNVERIFIED: Scrophularia modesta voucher CPG63437 rbcL gene, partial sequence; chloroplast",1425,False,0,True,1425,0,0,0,0,True,True
PX744212,Eudicots,"UNVERIFIED: Myoporum bontioides voucher CPG42108 rbcL gene, partial sequence; chloroplast",1455,False,0,True,1455,0,0,0,0,True,True
PX744211,Eudicots,"UNVERIFIED: Scrophularia moellendorffii voucher CPG25700 rbcL gene, partial sequence; chloroplast",1425,False,0,True,1425,0,0,0,0,True,True
PX744210,Eudicots,"UNVERIFIED: Scrophularia mandarinorum voucher CPG14445 rbcL gene, partial sequence; chloroplast",1407,False,0,True,1407,0,0,0,0,True,True
